,Unnamed: 0,Unnamed: 0.1,Alcohol,Appellation,Bottlesize,Category,Points,Price,Review,Url,Variety,Wine,Winery,Unnamed: 0.1.1,Unnamed: 0.1.1.1
1190,89,89.0,14.2%,"Russian River Valley, Sonoma, California, US",750 ml,Red,90,"$48,  Buy Now","This vineyard used to be called the Floodgate Vineyard and has been a consistent source of grapes to the producer. Soft, plush and brimming in dark rustic cherry and cardamom, this wine is also plenty earthy, a mix of turned earth and dried herb. The tannins are thick and strong.",https://www.winemag.com/buying-guide/joseph-jewell-2014-starscape-vineyard-pinot-noir-russian-river-valley/,Pinot Noir,Joseph Jewell 2014 Starscape Vineyard Pinot Noir (Russian River Valley),Joseph Jewell,,
1191,90,90.0,13.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red,90,"$25,  Buy Now","The front label picture of Sigmund Freud underscores the punny name for this new entry into the winery's lineup. The wine was treated to 18 months in 30% new French oak. Its generous, fruit-driven flavors of raspberry and cherry come with a streak of cola, while the tannins are lightly dusty and proportionate.",https://www.winemag.com/buying-guide/king-estate-2016-pinot-envy-pinot-noir-willamette-valley-302184/,Pinot Noir,King Estate 2016 Pinot Envy Pinot Noir (Willamette Valley),King Estate,,
1192,91,91.0,14.5%,Koehler,750 ml,Red,90,"$38,  Buy Now","Cranberry, white pepper, dried herbs and wet gravel make for a complex aromatic entry to the nose of this bottling. Bright flavors of red cherry, oregano and rose petals give depth to the lighter-bodied style and make it quite easy to quaff.",https://www.winemag.com/buying-guide/koehler-2015-sangiovese-santa-ynez-valley-301240/,Santa Ynez Valley,Koehler 2015 Sangiovese (Santa Ynez Valley),Koehler,,
1193,92,92.0,15.2%,Martinelli,750 ml,Red,90,"$45,  Buy Now","Amped up in gritty texture and a big tannin profile, this is robust, richly concentrated red wine, able to deliver expertly on its style. Rich dark cherry, toasted oak and a thick thread of earthiness combine effortlessly and with a tenacity that's impressive.",https://www.winemag.com/buying-guide/martinelli-2016-pinot-noir-sonoma-coast/,Sonoma Coast,Martinelli 2016 Pinot Noir (Sonoma Coast),Martinelli,,
1194,93,93.0,14.3%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red,90,"$26,  Buy Now","The tasty fruit flavors ring clear as a bell in this berry- and cherry-drenched and mouth-filling wine. It's grapey in a good way, very open and generous in character, and there's little or no oak to mask the fruit.",https://www.winemag.com/buying-guide/naggiar-2016-estate-grown-root-49-barbera-sierra-foothills/,Barbera,Naggiar 2016 Estate Grown Root 49 Barbera (Sierra Foothills),Naggiar,,
1195,94,94.0,14.7%,Pambrun,750 ml,Red,90,"$70,  Buy Now","This is the first release from a new winery from Willamette Valley Vineyards that will be located on the Oregon side of Walla Walla Valley. The aromas bring a sense of purity, with notes of black currant, raspberry, plum and fresh tobacco. The palate offers a sense of delicacy and restraint. There's structure here, but it relies less on overt tannins than most Cabernets. It's a unique offering of the variety.",https://www.winemag.com/buying-guide/pambrun-2015-cabernet-sauvignon-walla-walla-valley-or-302246/,Walla Walla Valley (OR),Pambrun 2015 Cabernet Sauvignon (Walla Walla Valley (OR)),Pambrun,,
1196,95,95.0,14.7%,Pambrun,750 ml,Red,90,"$70,  Buy Now","This is the first release from a new winery from Willamette Valley Vineyards that will be located on the Oregon side of Walla Walla Valley. The aromas bring a sense of purity, with notes of black currant, raspberry, plum and fresh tobacco. The palate offers a sense of delicacy and restraint. There's structure here, but it relies less on overt tannins than most Cabernets. It's a unique offering of the variety.",https://www.winemag.com/buying-guide/pambrun-2015-cabernet-sauvignon-walla-walla-valley-or-302246/,Walla Walla Valley (OR),Pambrun 2015 Cabernet Sauvignon (Walla Walla Valley (OR)),Pambrun,,
1197,96,96.0,14.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red,90,"$25,  Buy Now","The latest version is more widely available through expanded production and offers a price drop as well. In fact, it's a fine value in a sappy, sexy style. Raspberry, blueberry, blackberry and cherry fruits are here in abundance—the whole spectrum, reflecting a variety of top vineyard sources. The tasty fruit is backed with fine-tuned tannins—and 42% new French oak.",https://www.winemag.com/buying-guide/panther-creek-2016-winemakers-cuvee-pinot-noir-willamette-valley/,Pinot Noir,Panther Creek 2016 Winemaker's Cuvée Pinot Noir (Willamette Valley),Panther Creek,,
1198,97,97.0,14.1%,"Mendocino, Mendocino County, California, US",750 ml,White,90,"$40,  Buy Now","Well balanced and medium bodied, this wine from a unique mountainside vineyard combines good elements of natural acidity for freshness with ripe apple and pear for flavor. A smooth, layered mouthfeel wraps it all up nicely.",https://www.winemag.com/buying-guide/townley-2015-alder-springs-vineyard-chardonnay-mendocino/,Chardonnay,Townley 2015 Alder Springs Vineyard Chardonnay (Mendocino),Townley,,
1199,98,98.0,13.5%,"Central Coast, Central Coast, California, US",750 ml,White,90,"$16,  Buy Now","A blend of grapes from the pioneering family's properties in Livermore and Arroyo Seco, this starts with aromas of pear flesh, lime skin, bright tangerine, honeydew and a touch of chalk. There is a tropical streak to the palate, but it's energetic and balanced, showing flavors of guava, mango and ripe red apple, all honed in by a tight pink-grapefruit-pith structure.",https://www.winemag.com/buying-guide/wente-2016-coastal-selection-chardonnay-central-coast-302739/,Chardonnay,Wente 2016 Coastal Selection Chardonnay (Central Coast),Wente,,
1200,99,99.0,14%,50 Harvests,750 ml,Red,90,"$50,  Buy Now","This blend of 75% Cabernet Sauvignon and 25% Petit Verdot commemorates the number of consecutive harvests by the Scotto family of Steele Canyon Cellars. Candied red fruit gives it broad, lasting richness that lingers across the structured palate.",https://www.winemag.com/buying-guide/50-harvests-2014-meritage-napa-valley/,Napa Valley,50 Harvests 2014 Meritage (Napa Valley),50 Harvests,,
0,0,,12%,"Oregon, Oregon Other, Oregon, US",750 ml,Red,88,"$25,  Buy Now","Winemaker Daniel Kraft, whose primary work is at Washington's Kevin White winery, has named his solo project after the Native American name for Mount Jefferson. This Pinot, from a vineyard owned by Mimi Casteel, opens with ripe flavors of strawberry preserves. It's lively, lightly herbal, medium bodied and finished with a smooth streak of café crême.",https://www.winemag.com/buying-guide/seekseekqua-2016-whitewater-pinot-noir-oregon/,Pinot Noir,Seekseekqua 2016 Whitewater Pinot Noir (Oregon),Seekseekqua,,
1,1,,13.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red,88,"$30,  Buy Now","Pretty cherry fruit opens this wine and shows instant appeal. There's also a streak of rubber, suggesting that it remains a bit reductive and should be aggressively aerated. Hints of black olive and tar come up through the finish.",https://www.winemag.com/buying-guide/solena-2016-grande-cuvee-pinot-noir-willamette-valley/,Pinot Noir,Soléna 2016 Grande Cuvée Pinot Noir (Willamette Valley),Soléna,,
2,2,,14.4%,"McMinnville, Willamette Valley, Oregon, US",750 ml,Red,88,"$55,  Buy Now","Quite a few wineries purchase and feature Hyland Vineyard grapes, but here they lack a bit of presence. This is done in a light, easy-drinking style that might have come from anywhere. Strawberry fruit and suggestions of dried straw are the principal flavors, with a light dusting of cocoa powder from aging in 40% new French oak.",https://www.winemag.com/buying-guide/solena-2016-hyland-vineyard-pinot-noir-mcminnville/,Pinot Noir,Soléna 2016 Hyland Vineyard Pinot Noir (McMinnville),Soléna,,
3,3,,13.9%,Timothy Malone,750 ml,Red,88,"$37,  Buy Now",This is a medium-bodied mix of red berry fruit and skin flavors that add some phenolic bite to the finish. The tannins are firm and bring suggestions of leaf and stem.,https://www.winemag.com/buying-guide/timothy-malone-2016-pinot-noir-dundee-hills/,Dundee Hills,Timothy Malone 2016 Pinot Noir (Dundee Hills),,,
4,4,,14.5%,Westerly,750 ml,White,88,"$20,  Buy Now","Toasty aromas of lemon rind, white flowers and a hint of smoke show on the nose of this bottling. The palate is quite broad, ranging from nectarine to citrus, which will please a wide variety of tastes.",https://www.winemag.com/buying-guide/westerly-2016-sauvignon-blanc-happy-canyon-of-santa-barbara-301253/,Happy Canyon of Santa Barbara,Westerly 2016 Sauvignon Blanc (Happy Canyon of Santa Barbara),,,
5,5,,15.1%,"Central Coast, Central Coast, California, US",750 ml,Red,88,"$53,  Buy Now","Stewed red-fruit flavors of strawberry-balsamic sauce and red and black licorice show on the nose of this bottling. Intense gingerbread flavors meet with ripe red cherry and mulberry on the palate, which is very ripe.",https://www.winemag.com/buying-guide/alara-2016-reserve-pinot-noir-central-coast-301807/,Pinot Noir,Alara 2016 Reserve Pinot Noir (Central Coast),Alara,,
6,6,,15.5%,Ancient Peaks,750 ml,Red,88,"$20,  Buy Now","Muddled black plums, dark cocoa, loamy soil and Chinese five-spice show on the nose of this always reliable bottling from the southern end of Paso Robles. Rounded and nearly sweet flavors of fig cake and plum show on the broad palate, where acid persists lightly into the finish.",https://www.winemag.com/buying-guide/ancient-peaks-2016-zinfandel-santa-margarita-ranch-302669/,Santa Margarita Ranch,Ancient Peaks 2016 Zinfandel (Santa Margarita Ranch),,,
7,7,,14.2%,Bernardus,750 ml,Red,88,"$45,  Buy Now","Rose petals, candied raspberry, watermelon Jolly Rancher and a touch of crushed slate show on the nose of this appellation blend. The palate offers fairly ripe cranberry-sauce flavors that are cut by orange rinds and framed with decent acidity and tense tannins.",https://www.winemag.com/buying-guide/bernardus-2016-pinot-noir-santa-lucia-highlands-301816/,Santa Lucia Highlands,Bernardus 2016 Pinot Noir (Santa Lucia Highlands),,,
8,8,,13.1%,"Elkton Oregon, Southern Oregon, Oregon, US",750 ml,Red,88,"$38,  Buy Now",Brambly raspberry fruit is wrapped in a thicket of peppery herb. The tannins lead into an astringent finish with suggestions of green tea. This should benefit from aggressive aeration and/or further bottle aging. Optimal drinking window is 2020–2026.,https://www.winemag.com/buying-guide/brandborg-2014-ferris-wheel-estate-vineyard-pinot-noir-elkton-oregon/,Pinot Noir,Brandborg 2014 Ferris Wheel Estate Vineyard Pinot Noir (Elkton Oregon),Brandborg,,
9,9,,13.8%,Castoro Cellars,750 ml,Red,88,"$20,  Buy Now","Blackened berries, tar, turned earth and caramel aromas show on the nose of this reliable and fairly priced bottling. Blackberry and black plum meet with wild mint and tobacco leaf on the palate, which finishes on a squeaky tannins.",https://www.winemag.com/buying-guide/castoro-cellars-2016-cabernet-sauvignon-paso-robles-301826/,Paso Robles,Castoro Cellars 2016 Cabernet Sauvignon (Paso Robles),,,
10,10,,12.7%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,Red,88,"$50,  Buy Now","This single vineyard selection spends time in half new, 40% once-used barrels. The oak influence is muted, just as well since the low alcohol translates into light fruit flavors of strawberry and raspberry. The tannins have a green tea character, and the acids seem a bit chalky, but as it's done in a lighter style, if paired with a simple salmon preparation, it suits the bill.",https://www.winemag.com/buying-guide/chehalem-2016-stoller-vineyards-pinot-noir-dundee-hills/,Pinot Noir,Chehalem 2016 Stoller Vineyards Pinot Noir (Dundee Hills),Chehalem,,
11,11,,13.3%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Rose,88,"$18,  Buy Now","This wine is 100% Barbera. A pretty pale salmon color, with aromas of watermelon and sour cherry that lead to quite tart, full-feeling flavors with a kiss of sweetness but more than enough acidity to keep it in check.",https://www.winemag.com/buying-guide/coyote-canyon-2017-life-is-rose-horse-heaven-hills-302264/,Rosé,Coyote Canyon 2017 Life is Rosé (Horse Heaven Hills),Coyote Canyon,,
12,12,,15%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red,88,"$45,  Buy Now","Opaque in the glass, this bottling shows extremely dense and extracted aromas of kirsch, chocolate syrup, caramel and a hint of mint on the nose. It is suave and creamy on the palate, yet rather thick with unctuous flavors of roasted black plum and coffee liqueur. Acid arises on the finish.",https://www.winemag.com/buying-guide/dunning-vineyards-2014-4-hearts-vineyard-reserve-petite-sirah-paso-robles-willow-creek-district-301438/,Petite Sirah,Dunning Vineyards 2014 4 Hearts Vineyard Reserve Petite Sirah (Paso Robles Willow Creek District),Dunning Vineyards,,
13,13,,14.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red,88,"$35,  Buy Now","An attractive oak element in the aroma leads to good, satisfying fruit flavors on the palate and some oak spice accents like vanilla and nutmeg. The wine is a Bordeaux-style blend with noticeable acidity and tannins and is full bodied.",https://www.winemag.com/buying-guide/easton-2014-three-of-a-kind-ridgewood-vineyard-old-vine-red-sierra-foothills/,Cabernet Blend,Easton 2014 Three of a Kind Ridgewood Vineyard Old Vine Red (Sierra Foothills),Easton,,
14,14,,14.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red,88,"$35,  Buy Now","Light and forward, this fills the mouth with texture more than rich flavor. Gentle highlights of raspberries and cherries come with a wash of chocolate malt and a streak of cola. Drink now and over the next three years.",https://www.winemag.com/buying-guide/ermisch-2016-erendiras-rise-pinot-noir-willamette-valley/,Pinot Noir,Ermisch 2016 Erendira's Rise Pinot Noir (Willamette Valley),Ermisch,,
15,15,,14.5%,Girasole,750 ml,White,88,"$14,  Buy Now","This wine is very smooth and flavorful, on the oaky, buttery side of the spectrum but doing it well. Aromas like untoasted oak and butterscotch are vivid but not too strong and the flavors add in ample pear and baking spices.",https://www.winemag.com/buying-guide/girasole-2017-chardonnay-mendocino-county/,Mendocino County,Girasole 2017 Chardonnay (Mendocino County),,,
16,16,,13.2%,"Lodi, Central Valley, California, US",750 ml,Rose,88,"$17,  Buy Now","This is a very good dry wine that's quite fresh, well balanced and thirst quenching. Raspberry and watermelon flavors are buoyed by good fruit acidity for a tangy mouthfeel.",https://www.winemag.com/buying-guide/jessies-grove-2017-jessies-collection-estate-grown-dry-rose-of-carignane-lodi/,Carignane,Jessie's Grove 2017 Jessie's Collection Estate Grown Dry Rosé of Carignane (Lodi),Jessie's Grove,,
17,17,,15.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red,88,"$36,  Buy Now","Velvety thick and pleasantly concentrated, this is a burly, big-boned and richly defined wine. It's also a celebration of blackberry jam that's accented in smoke and leather.",https://www.winemag.com/buying-guide/kokomo-2016-paulines-vineyard-zinfandel-dry-creek-valley/,Zinfandel,Kokomo 2016 Pauline's Vineyard Zinfandel (Dry Creek Valley),Kokomo,,
